Datetime	 016-10-20 20:00:00	 timezone	 GMT+8	 AQI Shanghai	 87	 PM2.5	 87	 PM10	 19	 O3	  20	 NO2	  25	 SO2	  5	 CO	  6	 Temperature	  21	 Dew	  19	 Air pressure is	 1014	 Humidity	 88	 Wind	 5	
Datetime	 :"U.S. Consulate S	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 3.7	 O3	  26	 NO2	  89	 SO2	  5.	 CO	  10	 Temperature	  28	 Dew	  65	 Air pressure is	 2.1	 Humidity	 28	 Wind	 7.	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 6.4	 O3	  26	 NO2	  89	 SO2	  6.	 CO	  10	 Temperature	  24	 Dew	  61	 Air pressure is	 2.1	 Humidity	 28	 Wind	 5.	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 6.4	 O3	  26	 NO2	  70	 SO2	  4.	 CO	  10	 Temperature	  29	 Dew	  55	 Air pressure is	 2.1	 Humidity	 32	 Wind	 8	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 6.4	 O3	  26	 NO2	  84	 SO2	  9.	 CO	  10	 Temperature	  26	 Dew	  59	 Air pressure is	 2.1	 Humidity	 29	 Wind	 7.	
Datetime	 :"China National U	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 3.7	 O3	  25	 NO2	  79	 SO2	  6.	 CO	  10	 Temperature	  26	 Dew	  53	 Air pressure is	 2.1	 Humidity	 29	 Wind	 5.	
Datetime	 :"China National U	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 3.7	 O3	  25	 NO2	  66	 SO2	  4.	 CO	  10	 Temperature	  30	 Dew	  59	 Air pressure is	 2.1	 Humidity	 32	 Wind	 7.	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 3.7	 O3	  25	 NO2	  79	 SO2	  7.	 CO	  10	 Temperature	  23	 Dew	  61	 Air pressure is	 2.1	 Humidity	 29	 Wind	 7.	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 4.6	 O3	  26	 NO2	  75	 SO2	  8.	 CO	  10	 Temperature	  30	 Dew	  50	 Air pressure is	 2.1	 Humidity	 31	 Wind	 5.	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 4.6	 O3	  26	 NO2	  70	 SO2	  6.	 CO	  10	 Temperature	  39	 Dew	  68	 Air pressure is	 2.6	 Humidity	 32	 Wind	 5.	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 5.5	 O3	  26	 NO2	  79	 SO2	  11	 CO	  10	 Temperature	  38	 Dew	  68	 Air pressure is	 2.1	 Humidity	 30	 Wind	 4	
Datetime	 :"China National U	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 7.3	 O3	  27	 NO2	  94	 SO2	  21	 CO	  10	 Temperature	  25	 Dew	  80	 Air pressure is	 2.1	 Humidity	 28	 Wind	 1.	
Datetime	 :"U.S. Consulate S	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 6.4	 O3	  26	 NO2	  79	 SO2	  21	 CO	  10	 Temperature	  28	 Dew	  78	 Air pressure is	 2.6	 Humidity	 30	 Wind	 3.	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 5.5	 O3	  26	 NO2	  84	 SO2	  21	 CO	  10	 Temperature	  22	 Dew	  78	 Air pressure is	 6.6	 Humidity	 29	 Wind	 4	
Datetime	 butions":[{"url":"	 timezone	 GMT+8	 AQI Shanghai	 :{"	 PM2.5	 onm	 PM10	 4.6	 O3	  26	 NO2	  84	 SO2	  11	 CO	  10	 Temperature	  23	 Dew	  61	 Air pressure is	 2.1	 Humidity	 29	 Wind	 4	
Datetime	 butions":[{"url":"	 timezone	 GMT+8	 AQI Shanghai	 :{"	 PM2.5	 onm	 PM10	 6.4	 O3	  26	 NO2	  66	 SO2	  6.	 CO	  99	 Temperature	  42	 Dew	  68	 Air pressure is	 2.6	 Humidity	 33	 Wind	 8	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 5.5	 O3	  25	 NO2	  84	 SO2	  5.	 CO	  10	 Temperature	  44	 Dew	  91	 Air pressure is	 2.1	 Humidity	 28	 Wind	 5.	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 7.3	 O3	  22	 NO2	  78	 SO2	  13	 CO	  10	 Temperature	  41	 Dew	  85	 Air pressure is	 3.6	 Humidity	 26	 Wind	 5.	
Datetime	 butions":[{"url":"	 timezone	 GMT+8	 AQI Shanghai	 :{"	 PM2.5	 onm	 PM10	 5.5	 O3	  23	 NO2	  59	 SO2	  6.	 CO	  10	 Temperature	  57	 Dew	  91	 Air pressure is	 2.1	 Humidity	 32	 Wind	 7.	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 8.2	 O3	  21	 NO2	  70	 SO2	  16	 CO	  10	 Temperature	  57	 Dew	  89	 Air pressure is	 4.1	 Humidity	 27	 Wind	 4	
Datetime	 butions":[{"url":"	 timezone	 GMT+8	 AQI Shanghai	 :{"	 PM2.5	 onm	 PM10	 12.	 O3	  21	 NO2	  70	 SO2	  30	 CO	  10	 Temperature	  66	 Dew	  10	 Air pressure is	 8.2	 Humidity	 27	 Wind	 1.	
Datetime	 butions":[{"url":"	 timezone	 GMT+8	 AQI Shanghai	 :{"	 PM2.5	 onm	 PM10	 9.1	 O3	  18	 NO2	  41	 SO2	  13	 CO	  10	 Temperature	  79	 Dew	  14	 Air pressure is	 6.1	 Humidity	 33	 Wind	 1.	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 5.5	 O3	  22	 NO2	  70	 SO2	  9.	 CO	  10	 Temperature	  44	 Dew	  80	 Air pressure is	 3.6	 Humidity	 28	 Wind	 4.	
Datetime	 butions":[{"url":"	 timezone	 GMT+8	 AQI Shanghai	 :{"	 PM2.5	 onm	 PM10	 5.5	 O3	  24	 NO2	  79	 SO2	  10	 CO	  10	 Temperature	  40	 Dew	  70	 Air pressure is	 4.1	 Humidity	 28	 Wind	 5.	
Datetime	 :"U.S. Consulate S	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 5.5	 O3	  26	 NO2	  94	 SO2	  12	 CO	  10	 Temperature	  31	 Dew	  76	 Air pressure is	 2.1	 Humidity	 27	 Wind	 4.	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 4.6	 O3	  26	 NO2	  94	 SO2	  8.	 CO	  10	 Temperature	  35	 Dew	  82	 Air pressure is	 2.1	 Humidity	 27	 Wind	 4	
Datetime	 butions":[{"url":"	 timezone	 GMT+8	 AQI Shanghai	 :{"	 PM2.5	 onm	 PM10	 7.3	 O3	  26	 NO2	  94	 SO2	  12	 CO	  10	 Temperature	  23	 Dew	  38	 Air pressure is	 2.6	 Humidity	 27	 Wind	 4.	
Datetime	 butions":[{"url":"	 timezone	 GMT+8	 AQI Shanghai	 :{"	 PM2.5	 onm	 PM10	 6.4	 O3	  27	 NO2	  84	 SO2	  16	 CO	  16	 Temperature	  10	 Dew	  22	 Air pressure is	 82	 Humidity	 1.	 Wind	 30	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 3.7	 O3	  26	 NO2	  89	 SO2	  17	 CO	  15	 Temperature	  10	 Dew	  20	 Air pressure is	 42	 Humidity	 2.	 Wind	 28	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 4.6	 O3	  26	 NO2	  84	 SO2	  14	 CO	  13	 Temperature	  10	 Dew	  21	 Air pressure is	 55	 Humidity	 2.	 Wind	 29	
Datetime	 butions":[{"url":"	 timezone	 GMT+8	 AQI Shanghai	 :{"	 PM2.5	 onm	 PM10	 3.7	 O3	  25	 NO2	  63	 SO2	  7.	 CO	  35	 Temperature	  10	 Dew	  32	 Air pressure is	 53	 Humidity	 2.	 Wind	 33	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 4.6	 O3	  25	 NO2	  79	 SO2	  11	 CO	  15	 Temperature	  10	 Dew	  22	 Air pressure is	 46	 Humidity	 2.	 Wind	 29	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 4.6	 O3	  26	 NO2	  84	 SO2	  12	 CO	  12	 Temperature	  10	 Dew	  26	 Air pressure is	 61	 Humidity	 2.	 Wind	 29	
Datetime	 butions":[{"url":"	 timezone	 GMT+8	 AQI Shanghai	 :{"	 PM2.5	 onm	 PM10	 3.7	 O3	  24	 NO2	  62	 SO2	  5.	 CO	  35	 Temperature	  10	 Dew	  30	 Air pressure is	 55	 Humidity	 2.	 Wind	 32	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 3.7	 O3	  25	 NO2	  89	 SO2	  7.	 CO	  15	 Temperature	  10	 Dew	  17	 Air pressure is	 61	 Humidity	 2.	 Wind	 27	
Datetime	 butions":[{"url":"	 timezone	 GMT+8	 AQI Shanghai	 :{"	 PM2.5	 onm	 PM10	 5.5	 O3	  16	 NO2	  88	 SO2	  12	 CO	  9.	 Temperature	  10	 Dew	  23	 Air pressure is	 46	 Humidity	 2.	 Wind	 18	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 4.6	 O3	  25	 NO2	  74	 SO2	  6.	 CO	  36	 Temperature	  10	 Dew	  33	 Air pressure is	 70	 Humidity	 2.	 Wind	 30	
Datetime	 butions":[{"url":"	 timezone	 GMT+8	 AQI Shanghai	 :{"	 PM2.5	 onm	 PM10	 4.6	 O3	  26	 NO2	  84	 SO2	  9.	 CO	  19	 Temperature	  10	 Dew	  30	 Air pressure is	 59	 Humidity	 2.	 Wind	 29	
Datetime	 :"U.S. Consulate S	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 4.6	 O3	  25	 NO2	  94	 SO2	  12	 CO	  12	 Temperature	  10	 Dew	  28	 Air pressure is	 59	 Humidity	 3.	 Wind	 26	
Datetime	 butions":[{"url":"	 timezone	 GMT+8	 AQI Shanghai	 :{"	 PM2.5	 onm	 PM10	 4.6	 O3	  26	 NO2	  70	 SO2	  7.	 CO	  55	 Temperature	  10	 Dew	  37	 Air pressure is	 65	 Humidity	 2.	 Wind	 32	
Datetime	 butions":[{"url":"	 timezone	 GMT+8	 AQI Shanghai	 :{"	 PM2.5	 onm	 PM10	 4.6	 O3	  25	 NO2	  84	 SO2	  10	 CO	  22	 Temperature	  10	 Dew	  24	 Air pressure is	 53	 Humidity	 4.	 Wind	 28	
Datetime	 butions":[{"url":"	 timezone	 GMT+8	 AQI Shanghai	 :{"	 PM2.5	 onm	 PM10	 5.5	 O3	  24	 NO2	  84	 SO2	  14	 CO	  11	 Temperature	  10	 Dew	  30	 Air pressure is	 55	 Humidity	 8.	 Wind	 27	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 5.5	 O3	  23	 NO2	  62	 SO2	  11	 CO	  94	 Temperature	  10	 Dew	  52	 Air pressure is	 97	 Humidity	 4.	 Wind	 31	
Datetime	 :"U.S. Consulate S	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 5.5	 O3	  24	 NO2	  62	 SO2	  12	 CO	  29	 Temperature	  10	 Dew	  49	 Air pressure is	 80	 Humidity	 2.	 Wind	 32	
Datetime	 butions":[{"url":"	 timezone	 GMT+8	 AQI Shanghai	 :{"	 PM2.5	 onm	 PM10	 5.5	 O3	  24	 NO2	  79	 SO2	  17	 CO	  20	 Temperature	  10	 Dew	  34	 Air pressure is	 87	 Humidity	 2.	 Wind	 28	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 10.	 O3	  25	 NO2	  89	 SO2	  27	 CO	  51	 Temperature	  10	 Dew	  57	 Air pressure is	 156	 Humidity	 4.	 Wind	 27	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 5.5	 O3	  26	 NO2	  94	 SO2	  15	 CO	  43	 Temperature	  10	 Dew	  32	 Air pressure is	 102	 Humidity	 2.	 Wind	 27	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 6.4	 O3	  25	 NO2	  91	 SO2	  17	 CO	  18	 Temperature	  10	 Dew	  34	 Air pressure is	 87	 Humidity	 4.	 Wind	 27	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 9.1	 O3	  66	 NO2	  21	 SO2	  64	 CO	  10	 Temperature	  38	 Dew	  11	 Air pressure is	 2.6	 Humidity	 31	 Wind	 0.	
Datetime	 butions":[{"url":"	 timezone	 GMT+8	 AQI Shanghai	 :{"	 PM2.5	 onm	 PM10	 6.4	 O3	  13	 NO2	  59	 SO2	  10	 CO	  54	 Temperature	  15	 Dew	  2.	 Air pressure is	 30.1	 Humidity	 15	 Wind	 ":	
Datetime	 butions":[{"url":"	 timezone	 GMT+8	 AQI Shanghai	 :{"	 PM2.5	 onm	 PM10	 8.2	 O3	  72	 NO2	  32	 SO2	  19	 CO	  10	 Temperature	  61	 Dew	  14	 Air pressure is	 4.1	 Humidity	 30	 Wind	 0.	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 8.2	 O3	  11	 NO2	  72	 SO2	  99	 CO	  40	 Temperature	  85	 Dew	  2.	 Air pressure is	 33.3	 Humidity	 0.	 Wind	 15	
Datetime	 butions":[{"url":"	 timezone	 GMT+8	 AQI Shanghai	 :{"	 PM2.5	 onm	 PM10	 7.3	 O3	  16	 NO2	  28	 SO2	  99	 CO	  22	 Temperature	  82	 Dew	  2.	 Air pressure is	 30.5	 Humidity	 0.	 Wind	 15	
Datetime	 butions":[{"url":"	 timezone	 GMT+8	 AQI Shanghai	 :{"	 PM2.5	 onm	 PM10	 14.	 O3	  23	 NO2	  19	 SO2	  10	 CO	  76	 Temperature	  16	 Dew	  5.	 Air pressure is	 0.5	 Humidity	 15	 Wind	 ":	
Datetime	 :"U.S. Consulate S	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 8.2	 O3	  29	 NO2	  9.	 SO2	  11	 CO	  10	 Temperature	  56	 Dew	  95	 Air pressure is	 5.1	 Humidity	 35	 Wind	 0.	
Datetime	 butions":[{"url":"	 timezone	 GMT+8	 AQI Shanghai	 :{"	 PM2.5	 onm	 PM10	 9.1	 O3	  45	 NO2	  34	 SO2	  39	 CO	  10	 Temperature	  64	 Dew	  93	 Air pressure is	 5.1	 Humidity	 0.	 Wind	 15	
Datetime	 butions":[{"url":"	 timezone	 GMT+8	 AQI Shanghai	 :{"	 PM2.5	 onm	 PM10	 10	 O3	  16	 NO2	  48	 SO2	  10	 CO	  49	 Temperature	  11	 Dew	  5.	 Air pressure is	 0.9	 Humidity	 15	 Wind	 ":	
Datetime	 butions":[{"url":"	 timezone	 GMT+8	 AQI Shanghai	 :{"	 PM2.5	 onm	 PM10	 7.3	 O3	  17	 NO2	  12	 SO2	  10	 CO	  63	 Temperature	  82	 Dew	  6.	 Air pressure is	 35.9	 Humidity	 0.	 Wind	 15	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 6.4	 O3	  14	 NO2	  79	 SO2	  54	 CO	  97	 Temperature	  4.	 Dew	  26	 Air pressure is	 0.4	 Humidity	 15	 Wind	 ":	
Datetime	 butions":[{"url":"	 timezone	 GMT+8	 AQI Shanghai	 :{"	 PM2.5	 onm	 PM10	 7.3	 O3	  76	 NO2	  21	 SO2	  45	 CO	  10	 Temperature	  58	 Dew	  12	 Air pressure is	 4.1	 Humidity	 28	 Wind	 0.	
Datetime	 :"U.S. Consulate S	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 9.1	 O3	  48	 NO2	  13	 SO2	  12	 CO	  10	 Temperature	  75	 Dew	  15	 Air pressure is	 9.7	 Humidity	 32	 Wind	 0.	
Datetime	 butions":[{"url":"	 timezone	 GMT+8	 AQI Shanghai	 :{"	 PM2.5	 onm	 PM10	 10.	 O3	  62	 NO2	  11	 SO2	  45	 CO	  10	 Temperature	  75	 Dew	  17	 Air pressure is	 6.6	 Humidity	 28	 Wind	 0.	
Datetime	 butions":[{"url":"	 timezone	 GMT+8	 AQI Shanghai	 :{"	 PM2.5	 onm	 PM10	 13.	 O3	  76	 NO2	  27	 SO2	  13	 CO	  10	 Temperature	  62	 Dew	  16	 Air pressure is	 6.1	 Humidity	 25	 Wind	 0.	
Datetime	 butions":[{"url":"	 timezone	 GMT+8	 AQI Shanghai	 :{"	 PM2.5	 onm	 PM10	 12.	 O3	  83	 NO2	  40	 SO2	  22	 CO	  10	 Temperature	  79	 Dew	  17	 Air pressure is	 3.6	 Humidity	 25	 Wind	 0.	
Datetime	 butions":[{"url":"	 timezone	 GMT+8	 AQI Shanghai	 :{"	 PM2.5	 onm	 PM10	 10.	 O3	  61	 NO2	  44	 SO2	  29	 CO	  10	 Temperature	  65	 Dew	  11	 Air pressure is	 4.1	 Humidity	 26	 Wind	 0.	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 5.5	 O3	  61	 NO2	  22	 SO2	  24	 CO	  10	 Temperature	  40	 Dew	  63	 Air pressure is	 3.6	 Humidity	 25	 Wind	 0.	
Datetime	 :"China National U	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 3.7	 O3	  30	 NO2	  6.	 SO2	  45	 CO	  10	 Temperature	  18	 Dew	  53	 Air pressure is	 3.1	 Humidity	 31	 Wind	 0.	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 5.5	 O3	  61	 NO2	  18	 SO2	  32	 CO	  10	 Temperature	  40	 Dew	  72	 Air pressure is	 2.6	 Humidity	 23	 Wind	 0.	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 5.5	 O3	  61	 NO2	  23	 SO2	  21	 CO	  48	 Temperature	  95	 Dew	  4.	 Air pressure is	 25.5	 Humidity	 0.	 Wind	 15	
Datetime	 :"China National U	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 4.6	 O3	  26	 NO2	  6	 SO2	  50	 CO	  10	 Temperature	  27	 Dew	  42	 Air pressure is	 2.6	 Humidity	 33	 Wind	 0.	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 3.7	 O3	  62	 NO2	  10	 SO2	  39	 CO	  10	 Temperature	  20	 Dew	  65	 Air pressure is	 2.6	 Humidity	 23	 Wind	 0.	
Datetime	 butions":[{"url":"	 timezone	 GMT+8	 AQI Shanghai	 :{"	 PM2.5	 onm	 PM10	 4.6	 O3	  58	 NO2	  32	 SO2	  31	 CO	  10	 Temperature	  51	 Dew	  80	 Air pressure is	 3.6	 Humidity	 25	 Wind	 0.	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 3.7	 O3	  44	 NO2	  10	 SO2	  48	 CO	  10	 Temperature	  26	 Dew	  59	 Air pressure is	 3.6	 Humidity	 28	 Wind	 0.	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 6.4	 O3	  17	 NO2	  37	 SO2	  10	 CO	  29	 Temperature	  53	 Dew	  3.	 Air pressure is	 24.4	 Humidity	 0.	 Wind	 15	
Datetime	 :"China National U	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 4.6	 O3	  22	 NO2	  20	 SO2	  25	 CO	  55	 Temperature	  3.	 Dew	  25	 Air pressure is	 0.7	 Humidity	 15	 Wind	 ":	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 3.7	 O3	  52	 NO2	  8.	 SO2	  43	 CO	  10	 Temperature	  52	 Dew	  65	 Air pressure is	 3.6	 Humidity	 27	 Wind	 0.	
Datetime	 :"China National U	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 5.5	 O3	  70	 NO2	  10	 SO2	  26	 CO	  10	 Temperature	  22	 Dew	  65	 Air pressure is	 2.6	 Humidity	 0.	 Wind	 15	
Datetime	 butions":[{"url":"	 timezone	 GMT+8	 AQI Shanghai	 :{"	 PM2.5	 onm	 PM10	 6.4	 O3	  74	 NO2	  21	 SO2	  13	 CO	  10	 Temperature	  20	 Dew	  61	 Air pressure is	 3.1	 Humidity	 0.	 Wind	 15	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 3.7	 O3	  69	 NO2	  8.	 SO2	  31	 CO	  10	 Temperature	  39	 Dew	  76	 Air pressure is	 3.1	 Humidity	 26	 Wind	 0.	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 4.6	 O3	  81	 NO2	  9.	 SO2	  25	 CO	  10	 Temperature	  8	 Dew	  72	 Air pressure is	 2.6	 Humidity	 25	 Wind	 0.	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 5.5	 O3	  81	 NO2	  17	 SO2	  11	 CO	  10	 Temperature	  36	 Dew	  89	 Air pressure is	 3.1	 Humidity	 26	 Wind	 0.	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 5.5	 O3	  65	 NO2	  14	 SO2	  24	 CO	  10	 Temperature	  72	 Dew	  3.	 Air pressure is	 28.7	 Humidity	 0.	 Wind	 15	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 4.6	 O3	  82	 NO2	  14	 SO2	  18	 CO	  10	 Temperature	  30	 Dew	  61	 Air pressure is	 2.6	 Humidity	 25	 Wind	 0.	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 4.6	 O3	  74	 NO2	  20	 SO2	  11	 CO	  10	 Temperature	  10	 Dew	  25	 Air pressure is	 4.1	 Humidity	 26	 Wind	 0.	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 4.6	 O3	  63	 NO2	  25	 SO2	  29	 CO	  10	 Temperature	  37	 Dew	  80	 Air pressure is	 3.6	 Humidity	 28	 Wind	 0.	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 3.7	 O3	  82	 NO2	  20	 SO2	  19	 CO	  10	 Temperature	  26	 Dew	  68	 Air pressure is	 3.6	 Humidity	 0.	 Wind	 15	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 5.5	 O3	  73	 NO2	  12	 SO2	  19	 CO	  10	 Temperature	  14	 Dew	  61	 Air pressure is	 4.6	 Humidity	 27	 Wind	 0.	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 3.7	 O3	  11	 NO2	  39	 SO2	  10	 CO	  27	 Temperature	  74	 Dew	  5.	 Air pressure is	 29.4	 Humidity	 0.	 Wind	 15	
Datetime	 :"China National U	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 4.6	 O3	  83	 NO2	  9.	 SO2	  28	 CO	  10	 Temperature	  22	 Dew	  68	 Air pressure is	 2.6	 Humidity	 26	 Wind	 0.	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 4.6	 O3	  8.	 NO2	  12	 SO2	  10	 CO	  14	 Temperature	  59	 Dew	  3.	 Air pressure is	 27.6	 Humidity	 0.	 Wind	 15	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 4.6	 O3	  59	 NO2	  6.	 SO2	  21	 CO	  24	 Temperature	  59	 Dew	  3.	 Air pressure is	 31.9	 Humidity	 0.	 Wind	 15	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 5.5	 O3	  12	 NO2	  6.	 SO2	  10	 CO	  27	 Temperature	  61	 Dew	  2.	 Air pressure is	 27.2	 Humidity	 0.	 Wind	 15	
Datetime	 :"U.S. Consulate S	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 6.4	 O3	  91	 NO2	  15	 SO2	  9	 CO	  10	 Temperature	  2	 Dew	  42	 Air pressure is	 2.6	 Humidity	 25	 Wind	 0.	
Datetime	 :"U.S. Consulate S	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 6.4	 O3	  64	 NO2	  8.	 SO2	  15	 CO	  9	 Temperature	  46	 Dew	  2.	 Air pressure is	 31.1	 Humidity	 0.	 Wind	 15	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 4.6	 O3	  80	 NO2	  21	 SO2	  3.	 CO	  10	 Temperature	  22	 Dew	  59	 Air pressure is	 3.6	 Humidity	 26	 Wind	 15	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 6.4	 O3	  76	 NO2	  13	 SO2	  6.	 CO	  10	 Temperature	  21	 Dew	  46	 Air pressure is	 3.6	 Humidity	 29	 Wind	 0.	
Datetime	 :"Shanghai Environ	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 8.2	 O3	  67	 NO2	  21	 SO2	  26	 CO	  10	 Temperature	  41	 Dew	  82	 Air pressure is	 4.6	 Humidity	 30	 Wind	 0.	
Datetime	 :"China National U	 timezone	 GMT+8	 AQI Shanghai	 143	 PM2.5	 onm	 PM10	 6.4	 O3	  82	 NO2	  18	 SO2	  11	 CO	  10	 Temperature	  24	 Dew	  80	 Air pressure is	 4.1	 Humidity	 27	 Wind	 0.	
